,Date,Open,High,Low,Close,Volume,Name,Pct Returns
4877,7/7/2004,85.3,85.94,85.05,85.35,5677300,IBM,2.032277346
4878,7/6/2004,86.5,86.73,85.13,85.7,6408100,IBM,0.410076157
4879,7/2/2004,87.45,87.55,86.6,87.04,2874500,IBM,1.563593932
4880,7/1/2004,88.28,88.44,86.57,87.5,5093900,IBM,0.528492647
4881,6/30/2004,88.3,88.5,87.7,88.15,4724000,IBM,0.742857143
4882,6/29/2004,88.35,88.49,87.9,88.29,4394800,IBM,0.158820193
4883,6/28/2004,89.71,89.9,88.36,88.71,4423200,IBM,0.475705063
4884,6/25/2004,89.95,90.23,88.94,89.55,5604700,IBM,0.946905648
4885,6/24/2004,90.28,90.92,89.84,89.99,4069400,IBM,0.491345617
4886,6/23/2004,90.1,90.84,89.84,90.79,4354700,IBM,0.888987665
4887,6/22/2004,89.28,90.24,89.13,90.02,4149300,IBM,-0.848111025
4888,6/21/2004,90.4,90.43,89.31,89.49,3843400,IBM,-0.588758054
4889,6/18/2004,90.2,90.8,89.9,90.06,6470800,IBM,0.636942675
4890,6/17/2004,90.5,90.56,90.07,90.44,4180200,IBM,0.421940928
4891,6/16/2004,90.25,90.93,90.09,90.38,3145700,IBM,-0.066342326
4892,6/15/2004,90.49,91.21,90.2315,90.54,4508300,IBM,0.177030316
4893,6/14/2004,90.05,90.58,89.62,90.07,4121400,IBM,-0.519107577
4894,6/10/2004,90.23,90.75,89.891,90.46,3468700,IBM,0.432996558
4895,6/9/2004,89.9,90.55,89.81,90.09,5233400,IBM,-0.409020562
4896,6/8/2004,88.64,90.5,88.4,90.04,5400300,IBM,-0.055500056
4897,6/7/2004,88.75,88.99,88.01,88.64,4264500,IBM,-1.554864505
4898,6/4/2004,87.95,88.49,87.5,87.56,3803400,IBM,-1.218411552
4899,6/3/2004,87.85,88.1,87.35,87.35,3011500,IBM,-0.239835541
4900,6/2/2004,88.64,88.64,87.89,87.98,3912600,IBM,0.721236405
4901,6/1/2004,88.09,88.48,87.3,88.12,4884300,IBM,0.159127074
4902,5/28/2004,88.48,88.85,88.25,88.59,3203800,IBM,0.533363595
4903,5/27/2004,88.75,89.08,87.98,88.59,4094600,IBM,0
4904,5/26/2004,88.64,88.85,88.04,88.35,4308200,IBM,-0.270910938
4905,5/25/2004,86.75,88.92,86.55,88.7,5358100,IBM,0.396151669
4906,5/24/2004,87.75,87.84,86.55,87.1,3778100,IBM,-1.803833145
4907,5/21/2004,87.59,88.18,86.91,87.13,5130000,IBM,0.034443169
4908,5/20/2004,87.06,87.95,87.05,87.42,4031500,IBM,0.332835992
4909,5/19/2004,87.4,88.88,86.5,87.05,7431800,IBM,-0.423244109
4910,5/18/2004,86.08,86.49,86,86.06,4401100,IBM,-1.137277427
4911,5/17/2004,85.3,86.03,85.15,85.53,5700000,IBM,-0.615849407
4912,5/14/2004,86.65,87.35,86.07,86.41,5197800,IBM,1.028878756
4913,5/13/2004,86.79,87.41,86.26,87.19,4708400,IBM,0.902673302
4914,5/12/2004,87.25,87.25,85.12,86.81,8445800,IBM,-0.435829797
4915,5/11/2004,87.2,88.15,86.82,87.13,6575000,IBM,0.368621127
4916,5/10/2004,87.6,88.1025,86.37,86.88,6692400,IBM,-0.286927579
4917,5/7/2004,87.75,89.4,87.62,88.19,5407400,IBM,1.507826888
4918,5/6/2004,88.1,89.1,87.59,88.36,4319100,IBM,0.19276562
4919,5/5/2004,89.75,89.75,88.51,88.96,4402300,IBM,0.67904029
4920,5/4/2004,88.02,89.74,88,89,5451800,IBM,0.044964029
4921,5/3/2004,88.13,88.52,87.2012,88.02,6070100,IBM,-1.101123596
4922,4/30/2004,89.01,89.2,88.01,88.17,5019500,IBM,0.170415815
4923,4/29/2004,90.01,90.26,88.19,89.08,7763200,IBM,1.032097085
4924,4/28/2004,90.3,90.98,90.21,90.41,4706000,IBM,1.493039964
4925,4/27/2004,90.65,91.99,90.56,91.11,4768000,IBM,0.774250636
4926,4/26/2004,90.75,91.56,90.349,90.43,4533600,IBM,-0.746350565
4927,4/23/2004,91,91.61,90.36,91.28,5063200,IBM,0.939953555
4928,4/22/2004,90.5,91.51,89.7,90.74,7988000,IBM,-0.591586328
4929,4/21/2004,91.15,91.42,90.69,91.26,4623400,IBM,0.573065903
4930,4/20/2004,92,92.48,90.65,90.65,4260200,IBM,-0.668419899
4931,4/19/2004,91.9,92.3,91.7,91.94,4159400,IBM,1.423055709
4932,4/16/2004,92.3,92.35,91.04,92.28,11118000,IBM,0.369806395
4933,4/15/2004,93.8,94.09,93.06,93.97,6844200,IBM,1.831382748
4934,4/14/2004,92.1,93.86,92.1,93.7,5316300,IBM,-0.287325742
4935,4/13/2004,93.79,94.04,92.5,93.04,5013600,IBM,-0.704375667
4936,4/12/2004,93.5,94.36,93.4,93.74,3112600,IBM,0.752364574
4937,4/8/2004,94,94.39,92.55,93.12,3868000,IBM,-0.661403883
4938,4/7/2004,93.37,93.58,92.51,93.08,4537300,IBM,-0.042955326
4939,4/6/2004,93.6,93.79,93.02,93.7,3860100,IBM,0.666093683
4940,4/5/2004,93.95,94.37,93.51,94.18,3936000,IBM,0.512273212
4941,4/2/2004,93.55,94.55,93.33,94.2,5894500,IBM,0.021235931
4942,4/1/2004,91.67,92.68,91.62,92.37,4246900,IBM,-1.942675159
4943,3/31/2004,92.07,92.24,91.51,91.84,4613500,IBM,-0.573779366
4944,3/30/2004,92.67,92.67,91.35,92.32,5415700,IBM,0.522648084
4945,3/29/2004,92.99,93.61,92.18,92.68,4876300,IBM,0.389948007
4946,3/26/2004,92.39,93.25,92.16,92.77,4397700,IBM,0.09710833
4947,3/25/2004,92.15,92.63,91.45,92.39,5585800,IBM,-0.409615177
4948,3/24/2004,91.57,92.49,91.04,91.77,6210400,IBM,-0.671068297
4949,3/23/2004,91.6,92.16,90.68,91.32,5065300,IBM,-0.490356326
4950,3/22/2004,91.27,91.48,90.28,91.02,6223500,IBM,-0.328515112
4951,3/19/2004,92.86,92.97,91.51,91.62,7058700,IBM,0.659195781
4952,3/18/2004,93.05,93.18,91.9,92.85,4605200,IBM,1.342501637
4953,3/17/2004,92.57,93.79,92.45,93.39,4663000,IBM,0.581583199
4954,3/16/2004,92.4,92.7,91.42,92.45,4627600,IBM,-1.006531749
4955,3/15/2004,92.6,92.69,90.88,91.82,6523000,IBM,-0.681449432
4956,3/12/2004,92,93.38,91.68,93.3,6290600,IBM,1.61184927
4957,3/11/2004,92,92.98,91.15,91.21,8560800,IBM,-2.240085745
4958,3/10/2004,94.38,94.74,92.68,93.06,6536300,IBM,2.028286372
4959,3/9/2004,94.3,95.28,93.77,94.53,6390600,IBM,1.579626048
4960,3/8/2004,96.49,96.88,94.59,94.59,5084200,IBM,0.063471914
4961,3/5/2004,95.95,96.98,95.56,96.45,3970900,IBM,1.966381224
4962,3/4/2004,96.58,96.92,96.132,96.39,3547900,IBM,-0.062208398
4963,3/3/2004,96.57,96.89,95.6,96.84,4806500,IBM,0.466853408
4964,3/2/2004,97.6,97.6,96.62,96.82,4976200,IBM,-0.020652623
4965,3/1/2004,96.5,97.25,96.15,97.04,4454000,IBM,0.22722578
4966,2/27/2004,96.8,97.38,96.1,96.5,4715000,IBM,-0.556471558
4967,2/26/2004,96.27,97.26,96.25,96.79,3965700,IBM,0.300518135
4968,2/25/2004,96.5,97.09,96.23,96.54,3362500,IBM,-0.258291146
4969,2/24/2004,95.2,97.46,95.2,96.79,7008300,IBM,0.258960017
4970,2/23/2004,97.4,97.51,95.46,95.96,6629100,IBM,-0.857526604
4971,2/20/2004,98.6,98.6,97.19,97.31,5690200,IBM,1.406836182
4972,2/19/2004,98.42,99.23,97.52,97.8,5447200,IBM,0.50354537
4973,2/18/2004,99.31,99.77,98.15,98.42,4830300,IBM,0.63394683
4974,2/17/2004,99.99,100,99.32,99.37,3930400,IBM,0.965250965
4975,2/13/2004,99.1,100.09,99.0828,99.71,3562400,IBM,0.34215558
4976,2/12/2004,100.06,100.3,99.3,99.3,3611500,IBM,-0.411192458
4977,2/11/2004,99.2,100.31,98.8,99.96,5505700,IBM,0.664652568
4978,2/10/2004,98.45,99.97,98.41,99.61,4057500,IBM,-0.350140056
4979,2/9/2004,99.31,99.44,98.6,98.95,3742400,IBM,-0.662584078
4980,2/6/2004,98.85,99.24,98.25,98.94,5516900,IBM,-0.010106114
4981,2/5/2004,100,100.09,98.26,98.86,5975000,IBM,-0.080857085
4982,2/4/2004,99.38,100.43,99.3,100.19,8387500,IBM,1.34533684
4983,2/3/2004,99,100,98.95,100,5604300,IBM,-0.189639685
4984,2/2/2004,99.15,99.94,98.5,99.39,6200000,IBM,-0.61
4985,1/30/2004,98.02,99.33,97.84,99.23,6137600,IBM,-0.16098199
4986,1/29/2004,98.1,98.6,96.55,98.01,6642500,IBM,-1.229466895
4987,1/28/2004,99.15,99.42,97.28,97.38,6549700,IBM,-0.642791552
4988,1/27/2004,99.4,99.67,98.7,98.8,5345300,IBM,1.45820497
4989,1/26/2004,97.9,99.85,97.56,99.85,6189400,IBM,1.062753036
4990,1/23/2004,97.82,98.21,97.1,97.9,5283900,IBM,-1.952929394
4991,1/22/2004,97.84,98.16,97.32,97.51,4371600,IBM,-0.398365679
4992,1/21/2004,97.23,98.04,96.64,97.7,6949000,IBM,0.19485181
4993,1/20/2004,96,97.44,95.73,97.1,9285100,IBM,-0.614124872
4994,1/16/2004,95,95.35,94.71,95.32,9302000,IBM,-1.833161689
4995,1/15/2004,95.07,95.65,93.55,94.02,19812000,IBM,-1.363827109
4996,1/14/2004,89.9,90.46,89.75,90.31,5505100,IBM,-3.945968943
4997,1/13/2004,91.45,91.51,89.01,89.7,8842500,IBM,-0.675451224
4998,1/12/2004,91.21,92.14,91.21,91.55,5130400,IBM,2.062430323
4999,1/9/2004,91.75,92.35,91,91.21,7930900,IBM,-0.371381759
5000,1/8/2004,93.21,93.21,92.031,93.04,6179800,IBM,2.006358952
5001,1/7/2004,93.14,93.38,92.47,92.78,4927600,IBM,-0.279449699
5002,1/6/2004,92.2,93.19,92.14,93.06,4380000,IBM,0.301789179
5003,1/5/2004,92,93.09,92,93.05,5276300,IBM,-0.010745755
5004,1/2/2004,92.86,93.05,91.2,91.55,5327800,IBM,-1.612036539
5005,12/31/2003,92.66,92.85,92.16,92.68,4726900,IBM,1.234298198
5006,12/30/2003,93.27,93.5,92.36,92.63,4003400,IBM,-0.053949072
5007,12/29/2003,93.1,93.73,93.03,93.52,4033900,IBM,0.960811832
5008,12/26/2003,92.37,93,92.3,92.9,1408500,IBM,-0.662959795
5009,12/24/2003,92.8,92.8,92.18,92.27,1760500,IBM,-0.678148547
5010,12/23/2003,93.07,93.44,92.34,92.79,3677000,IBM,0.563563455
5011,12/22/2003,92.83,93.5,92.78,93.39,4332100,IBM,0.646621403
5012,12/19/2003,93.23,93.25,92.67,93.14,7090500,IBM,-0.267694614
5013,12/18/2003,93,93.38,92.5,92.73,6873600,IBM,-0.440197552
5014,12/17/2003,93.85,93.87,92.85,93.4,6052900,IBM,0.722527769
5015,12/16/2003,92.11,94.12,91.88,93.98,7501100,IBM,0.620985011
5016,12/15/2003,93.43,93.97,92.08,92.11,5964500,IBM,-1.989785061
5017,12/12/2003,92.7,93.16,92.24,92.71,5079800,IBM,0.651395071
5018,12/11/2003,91.96,92.97,91.92,92.4,6412100,IBM,-0.334376011
5019,12/10/2003,90.69,92.74,90.65,91.73,7138000,IBM,-0.725108225
5020,12/9/2003,91.15,92.16,90.61,90.63,6971500,IBM,-1.199171482
5021,12/8/2003,90.52,91.47,90.52,91.2,5342000,IBM,0.628930818
5022,12/5/2003,91.3,91.3,90.5,90.64,5878400,IBM,-0.614035088
5023,12/4/2003,90.05,91.44,90.03,91.42,5360400,IBM,0.86054722
5024,12/3/2003,91.15,91.44,90.3,90.3,6169800,IBM,-1.225114855
5025,12/2/2003,90.57,91.48,90.52,90.75,5091800,IBM,0.49833887
5026,12/1/2003,90.9,91.36,90.48,91.01,5234900,IBM,0.286501377
5027,11/28/2003,89.9,90.68,89.62,90.54,2195500,IBM,-0.516426766
5028,11/26/2003,89.79,90.09,89.11,89.91,4146800,IBM,-0.69582505
5029,11/25/2003,89.66,89.85,89.27,89.43,4305700,IBM,-0.533867201
5030,11/24/2003,89.03,89.74,88.95,89.66,4722200,IBM,0.25718439
5031,11/21/2003,88.4,88.85,88.23,88.63,5935400,IBM,-1.148784296
5032,11/20/2003,89.3,89.79,88.38,88.39,5111000,IBM,-0.270788672
5033,11/19/2003,88.32,89.83,88.32,89.4,4156600,IBM,1.142663197
5034,11/18/2003,89.92,90.18,88.9,88.95,5284300,IBM,-0.503355705
5035,11/17/2003,89.9,90.05,89.03,89.8,4748200,IBM,0.95559303
5036,11/14/2003,91.02,91.42,89.81,90.25,4510200,IBM,0.501113586
5037,11/13/2003,90.4,91.48,90.16,91.09,5277900,IBM,0.930747922
5038,11/12/2003,89.45,91.16,89.31,90.69,5901700,IBM,-0.439126139
5039,11/11/2003,90,90.03,88.89,89.36,4841200,IBM,-1.466534348
5040,11/10/2003,89.55,90.47,89.55,89.95,8349700,IBM,0.660250671
5041,11/7/2003,89.4,89.6,88.26,88.26,5543500,IBM,-1.878821568
5042,11/6/2003,88.33,89.59,87.72,89.34,5668600,IBM,1.223657376
5043,11/5/2003,88.52,88.88,88,88.49,6296300,IBM,-0.951421536
5044,11/4/2003,89.68,89.8,88.86,89.14,5146100,IBM,0.734546276
5045,11/3/2003,89.9,90.84,89.48,89.68,5825200,IBM,0.605788647
5046,10/31/2003,90.71,90.71,89.2,89.48,4836200,IBM,-0.223015165
5047,10/30/2003,90,90.17,89.06,89.12,6535700,IBM,-0.402324542
5048,10/29/2003,89.6,89.94,89.15,89.34,5180700,IBM,0.246858169
5049,10/28/2003,89.05,89.9,88.52,89.9,6959000,IBM,0.626818894
5050,10/27/2003,88.8,89.1,88.05,88.52,5099200,IBM,-1.535038932
5051,10/24/2003,88.15,88.64,87.72,88.42,5471700,IBM,-0.112968821
5052,10/23/2003,87.6,88.4,87.53,88.15,6046400,IBM,-0.305360778
5053,10/22/2003,88.3,89.01,87.9,88.46,5600100,IBM,0.351673284
5054,10/21/2003,89.25,89.34,88.7,88.93,5287100,IBM,0.531313588
5055,10/20/2003,89.35,89.4,88.86,89,6971300,IBM,0.078713595
5056,10/17/2003,89.28,89.68,88.81,89.23,9506200,IBM,0.258426966
5057,10/16/2003,89.27,89.7,88.66,89.28,16994000,IBM,0.056034966
5058,10/15/2003,93.9,94.54,92.74,92.74,11558700,IBM,3.875448029
5059,10/14/2003,92.65,92.95,92.32,92.72,4699500,IBM,-0.021565667
5060,10/13/2003,93.1,93.54,92.58,93.2,4839200,IBM,0.517687662
5061,10/10/2003,92.4,93.18,92.36,92.67,4500500,IBM,-0.568669528
5062,10/9/2003,93.3,93.6,92.2,92.45,7593000,IBM,-0.237401532
5063,10/8/2003,92,92.87,91.95,92.66,6418900,IBM,0.227149811
5064,10/7/2003,90.5,91.7,90.4,91.7,5369800,IBM,-1.036045759
5065,10/6/2003,90.74,91.76,90.51,91.18,3845400,IBM,-0.567066521
5066,10/3/2003,91,91.95,90.57,90.64,7479300,IBM,-0.592235139
5067,10/2/2003,89.55,90.45,89.22,90.08,7428300,IBM,-0.617828773
5068,10/1/2003,88.75,90.6,88.7,90.35,7925200,IBM,0.29973357
5069,9/30/2003,89.2,89.25,87.9,88.33,7056700,IBM,-2.235749862
5070,9/29/2003,89.25,90.18,89.07,89.45,5723200,IBM,1.267972376
5071,9/26/2003,89.41,90.14,89,89.05,5095800,IBM,-0.447177194
5072,9/25/2003,89.4,90.97,89.2,89.41,6585500,IBM,0.404267266
5073,9/24/2003,91.08,91.82,89.33,89.4,7575800,IBM,-0.011184431
5074,9/23/2003,91.5,92.09,90.56,91.34,7935200,IBM,2.170022371
5075,9/22/2003,92.24,92.24,90.9,91.39,7302600,IBM,0.05474053
5076,9/19/2003,92.45,93.47,91.8,93.28,9412500,IBM,2.068059963
5077,9/18/2003,90.63,92.43,90.46,92,8338700,IBM,-1.372212693
5078,9/17/2003,90.4,91.94,90.2,90.63,9086600,IBM,-1.489130435
5079,9/16/2003,88.49,90.41,88.49,90.29,7896100,IBM,-0.375151716
5080,9/15/2003,89.7,89.96,88.39,88.49,7305400,IBM,-1.993576254
5081,9/12/2003,87.6,89.01,87.2,88.7,7209200,IBM,0.237314951
5082,9/11/2003,86.75,88.42,86.4,87.92,9753500,IBM,-0.879368658
5083,9/10/2003,88.99,89,87.61,87.84,7322600,IBM,-0.090991811
5084,9/9/2003,89.2,89.97,88.93,89.42,8102500,IBM,1.798724954
5085,9/8/2003,88.45,89.66,88.35,89.1,9213400,IBM,-0.357861776
5086,9/5/2003,87,88.26,86.75,86.95,7896600,IBM,-2.41301908
5087,9/4/2003,86.33,88.29,85.69,87.91,9889100,IBM,1.104082806
5088,9/3/2003,86.24,87.3,86,86.33,10835700,IBM,-1.797292686
5089,9/2/2003,82.4,85.96,82.3,85.76,12406400,IBM,-0.660257153
5090,8/29/2003,81.95,82.11,81.56,82.01,4222700,IBM,-4.37266791
5091,8/28/2003,82,82.34,81.27,81.9,5516300,IBM,-0.134129984
5092,8/27/2003,82,82.53,81.9,82,3834100,IBM,0.122100122
5093,8/26/2003,81.65,82.54,81.27,82.5,5569600,IBM,0.609756098
5094,8/25/2003,82.85,83.03,81.75,81.96,5150900,IBM,-0.654545455
5095,8/22/2003,84.25,84.72,82.96,82.97,7434900,IBM,1.232308443
5096,8/21/2003,83.39,83.85,82.85,82.85,5185200,IBM,-0.144630589
5097,8/20/2003,82,83.31,82,83.05,4829900,IBM,0.241400121
5098,8/19/2003,83.1,83.81,82.56,82.85,6318300,IBM,-0.240818784
5099,8/18/2003,82.05,83.68,81.9,83.52,6847200,IBM,0.808690404
5100,8/15/2003,81.8,81.98,81.2,81.79,3623600,IBM,-2.071360153
5101,8/14/2003,81,81.75,80.69,81.56,4562700,IBM,-0.281207972
5102,8/13/2003,81.65,82.19,80.58,81.2,5138400,IBM,-0.44139284
5103,8/12/2003,81.45,81.54,80.65,81.51,4634200,IBM,0.381773399
5104,8/11/2003,80.87,81.5,80.28,81.02,4261200,IBM,-0.601153233
5105,8/8/2003,81.05,81.27,80.35,80.88,4613800,IBM,-0.17279684
5106,8/7/2003,79.69,80.82,79.38,80.69,5298500,IBM,-0.234915925
5107,8/6/2003,79.7,80.68,78.73,79.75,7472200,IBM,-1.164952287
5108,8/5/2003,81.13,81.33,79.8,79.85,7018100,IBM,0.12539185
5109,8/4/2003,80.75,81.36,80.06,81.13,5888000,IBM,1.603005636
5110,8/1/2003,81.15,81.27,80.05,81.27,6475400,IBM,0.172562554
5111,7/31/2003,81.8,82.54,81.1,81.25,8050300,IBM,-0.024609327
5112,7/30/2003,82.45,82.45,80.58,80.96,6654600,IBM,-0.356923077
5113,7/29/2003,82.55,82.88,81.6,81.8,7282700,IBM,1.037549407
5114,7/28/2003,83.67,83.7,82.04,82.54,6423500,IBM,0.904645477
5115,7/25/2003,81.6,83.74,81.57,83.55,6204700,IBM,1.22364914
5116,7/24/2003,82.95,82.99,81.51,81.51,5859100,IBM,-2.441651706
5117,7/23/2003,82,82.77,81.73,82.3,5326800,IBM,0.969206232
5118,7/22/2003,82.5,83.26,81.52,81.85,8744300,IBM,-0.546780073
5119,7/21/2003,83.2,83.43,82.21,82.5,7036100,IBM,0.794135614
5120,7/18/2003,83.85,84.02,83.21,83.72,8567200,IBM,1.478787879
5121,7/17/2003,82.7,83.94,82.5,83.33,13515700,IBM,-0.465838509
5122,7/16/2003,87,87.03,85.85,86.74,8837600,IBM,4.092163687
5123,7/15/2003,86.15,87,85.82,86.44,7910400,IBM,-0.345861194
5124,7/14/2003,86,86.58,85.42,85.42,6455200,IBM,-1.180009255
5125,7/11/2003,84.1,85.28,83.7,84.89,4534700,IBM,-0.620463592
5126,7/10/2003,85,85.22,83.47,84.03,7509200,IBM,-1.013075745
5127,7/9/2003,86.1,86.35,84.85,85.47,6709700,IBM,1.713673688
5128,7/8/2003,86.09,86.75,85.19,86.25,5873900,IBM,0.912600913
5129,7/7/2003,84.8,86.45,84.74,86.09,7614900,IBM,-0.185507246
5130,7/3/2003,84.25,84.69,83.48,83.95,3009500,IBM,-2.485770705
5131,7/2/2003,83.95,84.89,83.75,84.74,6009700,IBM,0.941036331
5132,7/1/2003,81.4,83.66,81.4,83.59,5785800,IBM,-1.357092282
5133,6/30/2003,83.9,84.2,82.5,82.5,7950900,IBM,-1.30398373
5134,6/27/2003,84.15,84.65,83.22,83.42,4532900,IBM,1.115151515
5135,6/26/2003,83.7,84.38,82.82,84.35,6374400,IBM,1.114840566
5136,6/25/2003,83.55,84.16,82.09,82.49,5548000,IBM,-2.205097807
5137,6/24/2003,82.95,84.18,82.85,83.63,5062800,IBM,1.381985695
5138,6/23/2003,84.79,84.79,82.97,83.18,6311600,IBM,-0.538084419
5139,6/20/2003,85,85.24,84.69,84.92,11900000,IBM,2.091849002
5140,6/19/2003,84.95,85.29,84.5,84.55,7277100,IBM,-0.435704192
5141,6/18/2003,84.15,84.99,83.22,84.7,5941400,IBM,0.177409817
5142,6/17/2003,84.95,84.95,83.8,84.3,5873700,IBM,-0.472255018
5143,6/16/2003,83.1,84.55,82.55,84.5,6492100,IBM,0.237247924
5144,6/13/2003,84.15,84.29,82.51,82.75,5727500,IBM,-2.071005917
5145,6/12/2003,84.8,84.98,83.55,83.95,7072400,IBM,1.450151057
5146,6/11/2003,82.75,84.15,82.29,83.97,9815800,IBM,0.023823705
5147,6/10/2003,82.35,82.92,81.21,81.71,8896000,IBM,-2.691437418
5148,6/9/2003,80,82,79.81,82,9756300,IBM,0.354913719
5149,6/6/2003,82.25,83.23,79.84,80.05,15160900,IBM,-2.37804878
5150,6/5/2003,84,84.25,81.75,81.9,15256300,IBM,2.31105559
5151,6/4/2003,84,84.96,83.83,84.25,10734400,IBM,2.869352869
5152,6/3/2003,84.32,85.24,83.24,83.82,21106600,IBM,-0.510385757
5153,6/2/2003,89,89.08,87.25,87.33,7697200,IBM,4.187544739
5154,5/30/2003,87.45,88.68,87.45,88.04,6184200,IBM,0.81300813
5155,5/29/2003,87.57,88.59,87.2,87.36,6898900,IBM,-0.772376193
5156,5/28/2003,87.6,88.7,87.4,87.57,6539900,IBM,0.240384615
5157,5/27/2003,84.51,87.9,84.51,87.69,7163400,IBM,0.137033231
5158,5/23/2003,85.75,85.95,85.1,85.26,5187200,IBM,-2.771125556
5159,5/22/2003,86.25,86.8,85.8,86.08,6277300,IBM,0.961764016
5160,5/21/2003,85.77,86.18,85.08,86.18,6741000,IBM,0.116171004
5161,5/20/2003,86.58,87.24,84.89,85.77,7331900,IBM,-0.475748434
5162,5/19/2003,88.05,88.47,86.41,86.45,7298400,IBM,0.792818002
5163,5/16/2003,89.67,89.89,88.95,88.99,6831600,IBM,2.938114517
5164,5/15/2003,89.5,89.96,89,89.9,7102900,IBM,1.022586808
5165,5/14/2003,90,90.4,88.3,88.7,7752200,IBM,-1.334816463
5166,5/13/2003,88.78,90.1,88.56,89.98,8668300,IBM,1.443066516
5167,5/12/2003,87.55,89.26,87.1,89,8445700,IBM,-1.089130918
5168,5/9/2003,86.9,87.7,86.4,87.55,6222600,IBM,-1.629213483
5169,5/8/2003,86.37,86.78,85.75,86.05,7188200,IBM,-1.713306682
5170,5/7/2003,86.95,87.81,86.5,86.68,6754600,IBM,0.732132481
5171,5/6/2003,86.3,88.34,86,87.51,7459600,IBM,0.957544993
5172,5/5/2003,87.2,88,86.52,86.52,7632500,IBM,-1.13129928
5173,5/2/2003,84.45,87.57,84.45,87.57,8381900,IBM,1.213592233
5174,5/1/2003,85.3,86.23,84.47,85.89,7485700,IBM,-1.918465228
5175,4/30/2003,85.66,85.67,84.68,84.9,8444900,IBM,-1.152637094
5176,4/29/2003,85.34,86.49,84.97,85.66,8682900,IBM,0.895170789
5177,4/28/2003,84.05,85.5,83.62,85.12,6363600,IBM,-0.630399253
5178,4/25/2003,85.21,85.28,83.86,83.88,6790700,IBM,-1.456766917
5179,4/24/2003,84.65,85.7,84.63,85.2,5943500,IBM,1.573676681
5180,4/23/2003,85.24,85.97,84.96,85.75,7084500,IBM,0.645539906
5181,4/22/2003,83.36,86.06,82.6,85.63,9542600,IBM,-0.139941691
5182,4/21/2003,84.4,84.51,83.1,83.36,6703400,IBM,-2.650940091
5183,4/17/2003,81.89,84.4,81.89,84.26,8802100,IBM,1.079654511
5184,4/16/2003,83.38,84.4,82.74,82.88,10790700,IBM,-1.6377878
5185,4/15/2003,80.07,82.85,79.71,82.79,13613500,IBM,-0.108590734
5186,4/14/2003,78.5,80.07,78.16,80.07,9006000,IBM,-3.285420945
5187,4/11/2003,80.1,81.29,78.45,78.75,7573500,IBM,-1.648557512
5188,4/10/2003,79.1,79.25,78.13,79.01,6880100,IBM,0.33015873
5189,4/9/2003,79.7,80.74,78.63,78.71,8543200,IBM,-0.379698772
5190,4/8/2003,80.62,80.7,78.47,80.07,8057600,IBM,1.727861771
5191,4/7/2003,82.6,82.9,80.25,80.47,8881400,IBM,0.499562882
5192,4/4/2003,82.35,82.55,80.04,80.79,8985000,IBM,0.397663726
5193,4/3/2003,82.32,83.48,81.71,81.91,9623600,IBM,1.386310187
5194,4/2/2003,79.9,81.97,79.9,81.46,9700100,IBM,-0.54938347
5195,4/1/2003,78.5,79.56,78.12,78.73,7861400,IBM,-3.35133808
5196,3/31/2003,79.26,79.61,78.31,78.43,10169200,IBM,-0.381049155
5197,3/28/2003,81.05,81.99,80.5,80.85,6649200,IBM,3.085553997
5198,3/27/2003,80.75,82.33,80.51,81.45,7265800,IBM,0.742115028
5199,3/26/2003,83,83.25,81.18,81.55,10531600,IBM,0.122774708
5200,3/25/2003,82,84,81.74,83.45,8777100,IBM,2.329858982
5201,3/24/2003,82.46,83.35,82.23,82.25,9352600,IBM,-1.437986818
5202,3/21/2003,82.76,84.9,82.76,84.9,12625400,IBM,3.221884498
5203,3/20/2003,81.71,82.49,80.64,82.2,9046400,IBM,-3.180212014
5204,3/19/2003,82.09,82.5,81.08,82,10473100,IBM,-0.243309002
5205,3/18/2003,82.46,83.5,81.49,82.47,10795400,IBM,0.573170732
5206,3/17/2003,78,82.67,77.84,82.46,15193000,IBM,-0.012125621
5207,3/14/2003,78.45,79.48,78.11,79,10117700,IBM,-4.195973805
5208,3/13/2003,75.99,78.68,75.31,78.45,10452500,IBM,-0.696202532
5209,3/12/2003,75.25,75.63,73.17,75.18,12773700,IBM,-4.168260038
5210,3/11/2003,75.82,76.33,75.2,75.35,8119200,IBM,0.226123969
5211,3/10/2003,77.45,77.45,75.5,75.7,6641300,IBM,0.464499005
5212,3/7/2003,75.71,77.99,75.71,77.9,8129200,IBM,2.906208719
5213,3/6/2003,77,77.78,76.7,77.07,5876300,IBM,-1.065468549
5214,3/5/2003,76.7,77.73,76.25,77.73,6658000,IBM,0.856364344
5215,3/4/2003,77.6,77.75,76.53,76.7,5672200,IBM,-1.325099704
5216,3/3/2003,78.9,79,77.12,77.33,6618300,IBM,0.821382008
5217,2/28/2003,77,78.47,77,77.95,6585200,IBM,0.801758696
5218,2/27/2003,77.9,78.59,76.75,77.28,9926500,IBM,-0.859525337
5219,2/26/2003,78.45,79.05,77.3,77.4,8587000,IBM,0.155279503
5220,2/25/2003,77.9,79.37,76.9,79.07,7675900,IBM,2.157622739
5221,2/24/2003,79.7,79.99,78.56,78.56,6874700,IBM,-0.644998103
5222,2/21/2003,79.49,80,78.16,79.95,7453900,IBM,1.769348269
5223,2/20/2003,79.57,80.05,78.71,79.15,6285100,IBM,-1.000625391
5224,2/19/2003,79.08,79.7,78.82,79.51,5440300,IBM,0.454832596
